Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source
ELEC,5656 Hochelaga,5656 Hochelaga,,Montréal,QC,H1N 3L7,,877-505-2674,E,,Public,24 hours daily,,,,,,2,1,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.56898,-73.538266,2020-05-31,130779,2020-05-31 10:07:56 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,9309 De Lille,9309 Rue de Lille,,Montréal,QC,H1Z 2P4,,877-505-2674,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.56938,-73.63641,2020-05-31,130780,2020-05-31 10:07:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,BRCC - Ville de Boucherville - Réno-Dépôt,1235A rue Nobel,,Boucherville,QC,J4B 8E4,,877-505-2674,E,,Public,24 hours daily,,,,,,,1,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.569462,-73.442913,2020-05-31,130781,2020-05-31 10:07:56 UTC,,,,,,,,,CHADEMO J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,3901 Jarry,3901 jarry E,,Montréal,QC,H1Z 2G1,,877-505-2674,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.569855,-73.604919,2020-05-31,130782,2020-05-31 10:07:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,6040 La Fontaine,6040 La Fontaine,,Montréal,QC,H1N 2B6,,877-505-2674,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.570197,-73.525253,2020-05-31,130783,2020-05-31 10:07:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,St-Hubert - Fabreville,3825 boul. Dagenais Ouest,,Laval,QC,H7P 5R8,,877-505-2674,E,,Public,24 hours daily,,,,,,1,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.571346,-73.82159,2020-05-31,130784,2020-05-31 10:07:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,5750 Pierre de Coubertin,5750 Pierre de Coubertin,,Montréal,QC,H1N 2K9,,877-505-2674,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.571643,-73.540697,2020-05-31,130785,2020-05-31 10:07:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Aréna de Windsor,250 Rue Georges-Guilbault,,Windsor,QC,J1S 1K4,,877-505-2674,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.573615,-71.993277,2020-05-31,130787,2020-05-31 10:07:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,St-Hubert - Saint-Eustache,555 boul. Arthur-Sauvé,,St-Eustache,QC,J7P 4X5,,877-505-2674,E,,Public,24 hours daily,,,,,,1,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.573974609375,-73.913932800293,2020-05-31,130788,2020-05-31 10:07:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,7755 Colbert : Aréna Roberto-Luongo,7755 Rue Colbert,,Montréal,QC,H1R 2B6,,877-505-2674,E,,Public,24 hours daily,,,,,,3,,,Circuit électrique,https://lecircuitelectrique.com/,200-8,45.573323,-73.595273,2020-05-31,130789,2020-05-31 10:07:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Fédération autonome de l'enseignement,8550 boul. Pie-IX,,Montréal,QC,H1Z 4G2,,877-505-2674,E,,Public,24 hours daily,,,,,,1,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.575077,-73.611321,2020-05-31,130790,2020-05-31 10:07:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,FCR - SAQ Jean-Talon,7205 Boulevard Viau,,Montréal,QC,H1S 0C1,,877-505-2674,E,,Public,24 hours daily,,,,,,1,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.575329,-73.58382,2020-05-31,130791,2020-05-31 10:07:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,St-Hubert - Viau,7190 rue Michelet,,Montréal,QC,H1S 3H4,,877-505-2674,E,,Public,24 hours daily,,,,,,1,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.575632,-73.582826,2020-05-31,130792,2020-05-31 10:07:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,575 Boulevard Arthur Sauvé,575 Boulevard Arthur Sauvé,,Saint-Eustache,QC,J7P 4X5,,877-505-2674,E,,Public,24 hours daily,,,,,,1,4,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.576229,-73.915313,2020-05-31,130793,2020-05-31 10:07:56 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,St-Hubert - Sainte-Julie,1900 rue Raymond-Blais,,Ste-Julie,QC,J3E 2A1,,877-505-2674,E,,Public,24 hours daily,,,,,,1,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.5770111083984,-73.3321990966797,2020-05-31,130794,2020-05-31 10:07:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,BRCC - Ste-Julie,1903 Chemin du Fer à Cheval,,Sainte-Julie,QC,J3E 1Y9,,877-505-2674,E,,Public,24 hours daily,,,,,,,1,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.577444303076,-73.3280659104926,2020-05-31,130795,2020-05-31 10:07:56 UTC,,,,,,,,,CHADEMO J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,BRCC - Lac-Mégantic,3879 rue Québec-Central,,Lac-Mégantic,QC,G6B 0B9,,877-505-2674,E,,Public,24 hours daily,,,,,,,1,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.577895,-70.88228,2020-05-31,130796,2020-05-31 10:07:56 UTC,,,,,,,,,CHADEMO J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,4755 Jarry Est,4755 Jarry Est,,Montréal,QC,H1R 1X7,,877-505-2674,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.578506,-73.597303,2020-05-31,130797,2020-05-31 10:07:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,St-Hubert - Cadillac,6225 rue Sherbrooke Est,,Montréal,QC,H1N 1C3,,877-505-2674,E,,Public,24 hours daily,,,,,,1,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.579227,-73.54565,2020-05-31,130798,2020-05-31 10:07:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Desjardins - Lac Mégantic-Le Granit,"4749, rue Laval",,Lac-Mégantic,QC,G6B 1C8,,877-505-2674,E,,Public,24 hours daily,,,,,,1,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.57983,-70.88884,2020-05-31,130799,2020-05-31 10:07:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,St-Hubert - des Laurentides,1111 boul. des Laurentides,,Laval,QC,H7N 5B5,,877-505-2674,E,,Public,24 hours daily,,,,,,1,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.5816688537598,-73.704460144043,2020-05-31,130800,2020-05-31 10:07:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Exo - Stationnement incitatif Sainte-Julie,180 boul. Armand Frappier,,Sainte-Julie,QC,J3E 0C7,,877-505-2674,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-8,45.582464,-73.327535,2020-05-31,130801,2020-05-31 10:07:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,6750 de Marseille : Aréna St-Donat,6750 Rue de Marseille,,Montréal,QC,H1N 1M5,,877-505-2674,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.583034,-73.537878,2020-05-31,130802,2020-05-31 10:07:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Laval - Garage Municipal,2550 Boulevard Industriel,,Laval,QC,H7S 2G7,,877-505-2674,E,,Public,24 hours daily,,,,,,4,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.582506,-73.734375,2020-05-31,130803,2020-05-31 10:07:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,3700 Fleury E : Aréna Fleury,3700 rue Fleury E,,Montréal-Nord,QC,H1H 1M6,,877-505-2674,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.583071,-73.637151,2020-05-31,130804,2020-05-31 10:07:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,CCSSJ,201 Boulevard Armand-Frappier,,Sainte-Julie,QC,J3E 0C7,,877-505-2674,E,,Public,24 hours daily,,,,,,1,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.58317,-73.32812,2020-05-31,130805,2020-05-31 10:07:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,5300 Robert : Aréna Martin-Brodeur,5300 Boulevard Robert,,St-Léonard,QC,H1R 1R1,,877-505-2674,E,,Public,24 hours daily,,,,,,4,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.585459,-73.598919,2020-05-31,130806,2020-05-31 10:07:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Sainte-Julie - Hôtel de Ville,1580 chemin du Fer-à-Cheval,,Sainte-Julie,QC,J3E 2M1,,877-505-2674,E,,Public,24 hours daily,,,,,,1,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.587364,-73.32596,2020-05-31,130807,2020-05-31 10:07:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,St-Hubert - Pie-IX,10495 boul. Pie-IX,,Montréal-Nord,QC,H1H 4A3,,877-505-2674,E,,Public,24 hours daily,,,,,,1,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.587459564209,-73.6335830688477,2020-05-31,130808,2020-05-31 10:07:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Ville de Boucherville - Centre Multifonctionnel,1075 Lionel-Daunais,,Boucherville,QC,J4B 8N5,,877-505-2674,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.588807,-73.42835,2020-05-31,130810,2020-05-31 10:07:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,ARTM - Terminus Radisson,7250 rue Sherbrooke Est,,Montréal,QC,H1N 1E7,,877-505-2674,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.589575,-73.538865,2020-05-31,130811,2020-05-31 10:07:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,7800 De La Salette,7800 rue de la Salette,,Saint-Léonard,QC,H1P 2J8,,877-505-2674,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.589705,-73.583061,2020-05-31,130812,2020-05-31 10:07:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,BRCC - Ville de Laval - Caserne 8,555 boul. Curé-Labelle,,Laval,QC,H7L 2C1,,877-505-2674,E,,Public,24 hours daily,,,,,,,2,,Circuit électrique,https://lecircuitelectrique.com/,200-8,45.591599,-73.787147,2020-05-31,130814,2020-05-31 10:07:56 UTC,,,,,,,,,CHADEMO J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,11360 des Laurentides,11360 Avenue des Laurentides,,Montréal-Nord,QC,H1H 4W3,,877-505-2674,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.591342,-73.649192,2020-05-31,130815,2020-05-31 10:07:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Municipalite de Milan,101 Route 214,,Milan,QC,G0Y 1E0,,877-505-2674,E,,Public,24 hours daily,,,,,,1,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.591834,-71.125496,2020-05-31,130816,2020-05-31 10:07:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,RONA - Beloeil,500 rue Serge-Pépin,,Beloeil,QC,J3G 0C3,,877-505-2674,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.592611,-73.20507,2020-05-31,130817,2020-05-31 10:07:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,4243 de Charleroi : Hôtel de Ville,4243 rue de Charleroi,,Montréal,QC,H1H 5R5,,877-505-2674,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.594104,-73.637803,2020-05-31,130818,2020-05-31 10:07:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,8355 Notre-Dame,8355 Notre-Dame,,Montréal,QC,H1L 3L2,,877-505-2674,E,,Public,24 hours daily,,,,,,4,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.594272,-73.511316,2020-05-31,130819,2020-05-31 10:07:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,St-Hubert Express - Ste-Rose,"326, boul. Curé-Labelle",,Laval,QC,H7L 4T7,,877-505-2674,E,,Public,24 hours daily,,,,,,1,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.594947,-73.787035,2020-05-31,130820,2020-05-31 10:07:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,St-Hubert - Honoré-Beaugrand,7870 Sherbrooke Est,,Montréal,QC,H1L 1A5,,877-505-2674,E,,Public,24 hours daily,,,,,,1,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.5957020632717,-73.5348584656952,2020-05-31,130821,2020-05-31 10:07:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,BRCC - Super station - Crevier - Beloeil,"265, Chemin de l'Industrie",,Beloeil,QC,J3G 0G6,,877-505-2674,E,,Public,24 hours daily,,,,,,,3,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.596471,-73.196489,2020-05-31,130822,2020-05-31 10:07:56 UTC,,,,,,,,,CHADEMO J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,BRCC - Super station - Crevier - Beloeil,Chemin de l'Industrie,,Beloeil,QC,J3G 0G6,,877-505-2674,E,,Public,24 hours daily,,,,,,,1,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.596471,-73.196489,2020-05-31,130823,2020-05-31 10:07:56 UTC,,,,,,,,,CHADEMO J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,SÉPAQ - Parc national des Iles-de-Boucherville,55 Île Ste-Marguerite,,Boucherville,QC,J4B 5J6,,877-505-2674,E,,Public,24 hours daily,,,,,,1,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.5967407226563,-73.4695510864258,2020-05-31,130824,2020-05-31 10:07:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Thurso - Marché Thurso,325 rue Victoria,,Thurso,QC,J0X 3B0,,877-505-2674,E,,Public,24 hours daily,,,,,,1,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.596981,-75.24371,2020-05-31,130825,2020-05-31 10:07:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,7070 Jean-Talon,7070 rue Jean-Talon Est,,Montréal,QC,H1M 3T4,,877-505-2674,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.597006,-73.570005,2020-05-31,130826,2020-05-31 10:07:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,RONA - Anjou,7273 boul. des Galeries-d'Anjou,,Anjou,QC,H1M 2W2,,877-505-2674,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-8,45.596995,-73.561716,2020-05-31,130827,2020-05-31 10:07:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,ARTM - Terminus Montarville,220 boul. de Montarville,,Boucherville,QC,J4B 1Z2,,877-505-2674,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.601044,-73.450019,2020-05-31,130828,2020-05-31 10:07:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,500 rue Albanel,500 rue Albanel,,Boucherville,QC,J4B 2Z6,,877-505-2674,E,,Public,24 hours daily,,,,,,1,1,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.600485,-73.447354,2020-05-31,130829,2020-05-31 10:07:56 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,8646 Hochelaga,8646 Rue Hochelaga,,Montréal,QC,H1L 2M4,,877-505-2674,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.600679,-73.520042,2020-05-31,130830,2020-05-31 10:07:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,510 Joffre,510 rue Joffre,,Montréal,QC,H2T 1V7,,877-505-2674,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.601076,-73.513678,2020-05-31,130831,2020-05-31 10:07:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,METRO - Boucherville,535 rue Samuel-De-Champlain,,Boucherville,QC,J4B 6B6,,877-505-2674,E,,Public,24 hours daily,,,,,,1,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.60163,-73.44503,2020-05-31,130832,2020-05-31 10:07:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,BRCC - Ville de Laval - Aréna Yvon-Chartrand,4100 Boulevard de la Concorde E,,Laval,QC,H7E 2E3,,877-505-2674,E,,Public,24 hours daily,,,,,,,2,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.601301,-73.653972,2020-05-31,130833,2020-05-31 10:07:56 UTC,,,,,,,,,CHADEMO J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,8780 Dubuisson : Aréna Clément-Jetté,8780 avenue Dubuisson,,Montréal,QC,H1L 2W6,,877-505-2674,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.601505,-73.516546,2020-05-31,130834,2020-05-31 10:07:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Desjardins - CdS Vimont,1890 boul. des Laurentides,,Laval,QC,H7M 2P9,,877-505-2674,E,,Public,24 hours daily,,,,,,1,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.6021,-73.7282,2020-05-31,130835,2020-05-31 10:07:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Ville de Boucherville - Complexe aquatique L-E-Cor,490 chemin du Lac,,Boucherville,QC,J4B 6X3,,877-505-2674,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.603978,-73.451158,2020-05-31,130836,2020-05-31 10:07:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,5195 Alfred,5195 Alfred,,Montréal,QC,H1G 5B9,,877-505-2674,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.60424,-73.628686,2020-05-31,130837,2020-05-31 10:07:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Ville de Boucherville - Bibliothèque Montarville,501 Chemin du Lac,,Boucherville,QC,J4B 6V6,,877-505-2674,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.604399,-73.448709,2020-05-31,130838,2020-05-31 10:07:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Ville de Boucherville - Hôtel de Ville,500 Rue de la Rivière-aux-Pins,,Boucherville,QC,J4B 2Z7,,877-505-2674,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.604446,-73.452426,2020-05-31,130839,2020-05-31 10:07:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Hydro-Québec - Électrium,2001 Michael-Faraday,,Ste-Julie,QC,J3X 1S1,,877-505-2674,E,,Public,24 hours daily,,,,,,1,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.6062275715736,-73.3782282397293,2020-05-31,130840,2020-05-31 10:07:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,7800 Métropolitain Est : Centre communautaire,7800 boul. Métropolitain Est,,Montréal,QC,H1K 1A1,,877-505-2674,E,,Public,24 hours daily,,,,,,1,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.606483,-73.563324,2020-05-31,130841,2020-05-31 10:07:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Monsieur Muffler,4747 boul. Lévesque Est,,Laval,QC,H7C 1M9,,877-505-2674,E,,Public,24 hours daily,,,,,,1,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.6074590854918,-73.645373876313,2020-05-31,130842,2020-05-31 10:07:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Laval - Centre d'exploration du Parc de la Rivière-des-Mille-Îles,345 Boulevard Ste-Rose,,Laval,QC,H7L 1M9,,877-505-2674,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-8,45.608085,-73.795884,2020-05-31,130843,2020-05-31 10:07:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,BRCC - Ville de l'Ange-Gardien,1177 route 315,,L'Ange-Gardien,QC,J8L 0L4,,877-505-2674,E,,Public,24 hours daily,,,,,,,1,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.608671,-75.395488,2020-05-31,130844,2020-05-31 10:07:56 UTC,,,,,,,,,CHADEMO J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,369 Contrecoeur,369 Rue de Contrecoeur,,Montréal,QC,H1L 3Y4,,877-505-2674,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.609293,-73.510792,2020-05-31,130846,2020-05-31 10:07:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,St-Hubert - Vimont,"2133 B, boul. des Laurentides",,Laval,QC,H7M 4M2,,877-505-2674,E,,Public,24 hours daily,,,,,,1,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.609766,-73.7347,2020-05-31,130847,2020-05-31 10:07:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,8621 Avenue Chaumont (côté Nord),8621 Avenue Chaumont,,Montréal,QC,H1K 1N3,,877-505-2674,E,,Public,24 hours daily,,,,,,1,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.610535,-73.54809,2020-05-31,130849,2020-05-31 10:07:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
